Date,ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close,norm_close,ROI
2016-09-30,LHX,83.77975843925913,84.61737533447105,83.19066817070764,84.32283020019531,701200.0,0.0,0.0,,2.436899338980734,143.68993389807338
2017-03-07,HII,202.62794175847014,204.44103299507873,202.35831047930844,202.47918701171875,528100.0,0.0,0.0,,6.106237786938636,510.62377869386364
2015-04-23,BA,132.7352634889503,132.7352634889503,131.76722266008957,131.8904266357422,4080800.0,0.0,0.0,,2.7432057143011295,174.32057143011295
2019-07-08,GD,172.66973914278645,174.29905034737664,172.059935992374,172.90794372558594,822900.0,0.0,0.0,,3.257478215099962,225.74782150999621
2012-04-10,HII,34.91069684119495,34.937230366841,33.513206006977526,33.52205276489258,233900.0,0.0,0.0,,1.010936621732341,1.0936621732341003
2020-02-12,LMT,421.91037121006644,422.56387786339343,417.67213918635554,419.59423828125,1419200.0,0.0,0.0,,8.138576297391802,713.8576297391802
2015-08-13,LHX,74.5374822527093,74.9301157334558,73.65406372907307,73.68975830078125,666600.0,0.0,0.0,,2.1296074012991077,112.9607401299108
2021-04-29,GE,13.180000305175781,13.289999961853027,13.079999923706055,13.210000038146973,55157600.0,0.0,0.0,,1.1424420139101954,14.244201391019537
2014-08-12,LMT,137.4645482482239,138.29190035955693,136.72820537411317,137.15843200683594,779500.0,0.0,0.0,,2.660366282174809,166.0366282174809
2015-04-14,LHX,71.23991103455865,71.78101912238752,71.0891121950634,71.40845489501953,723300.0,0.0,0.0,,2.063678556781952,106.36785567819518
2017-07-03,GD,181.95854568432878,182.9896059941306,180.79062512221313,182.1775360107422,750600.0,0.0,0.0,,3.4321115736440726,243.21115736440726
2011-09-12,LHX,30.439503685856067,31.532657759243378,30.423427529928226,31.500505447387695,1465200.0,0.0,0.0,,0.9103532307922971,-8.964676920770293
2014-12-19,LHX,63.51981577290052,64.31325705090235,62.24148100898409,64.22509765625,993300.0,0.0,0.0,,1.8560821269033518,85.60821269033518
2017-03-22,LHX,103.10296666631048,103.40044134649537,102.49871922745986,103.17733001708984,460800.0,0.0,0.0,,2.9817875742489117,198.1787574248912
2014-09-02,LHX,61.98612909588773,62.10790877565119,61.43811390045736,61.75996398925781,440100.0,0.0,0.0,,1.7848406542282744,78.48406542282743
2012-07-11,BA,60.18040347175444,60.23835655657951,58.97166319082267,59.21175003051758,6072200.0,0.0,0.0,,1.23155270007647,23.15527000764702
2018-05-03,BA,309.30744367625056,318.55880147213594,305.6298901991167,316.70086669921875,6383200.0,0.0,0.0,,6.587101500951395,558.7101500951395
2016-04-01,BA,114.25489122391144,115.03329890734256,113.24114022511466,114.91563415527344,5328000.0,0.0,0.0,,2.390144852195475,139.01448521954748
2011-03-31,GD,59.44617121468281,60.35553849813287,59.34425518757213,60.0184440612793,1646100.0,0.0,0.0,,1.130710190759632,13.071019075963205
2020-12-21,BA,212.33999633789062,219.42999267578125,211.10000610351562,219.30999755859375,18726500.0,0.0,0.0,,4.561456459365677,356.1456459365677
2016-06-02,GE,26.273932131266385,26.308954238891598,26.133852384219768,26.3089542388916,19792552.0,0.0,0.0,,2.2752804373773983,127.52804373773982
2017-01-30,HII,178.16746158208332,178.64962574642942,175.60830867610736,178.593994140625,228200.0,0.0,0.0,,5.385923420754675,438.59234207546746
2012-11-28,LMT,71.27790001807845,72.16357421875,70.73878759612549,72.16357421875,1621900.0,0.0,0.0,,1.3997064332378306,39.970643323783065
2020-08-06,LMT,371.4509416057254,372.8227976213173,367.8607721736695,369.46612548828125,698500.0,0.0,0.0,,7.166276314720498,616.6276314720499
2016-08-15,GD,136.28035371191754,138.4132591333061,136.2263585398745,138.0532684326172,2128700.0,0.0,0.0,,2.6008377912139435,160.08377912139434
